"profit_per_t.t_1","profit_per_t.t_2","profit_per_t.t_3","profit_per_t.t_4","profit_per_t.t_5","run","tots"
1211.54454442682,1211.54454442882,0,-5.51672258929962e-14,1.21307870865604e-11,"90",2423.08908885565
1194.70963569155,1194.7096356905,0,-5.44016831944634e-14,-5.92028209664742e-12,"90",2389.41927138204
1179.4598182894,1179.45981829175,0,5.37082181972521e-14,4.50436604367214e-14,"90",2358.91963658115
1165.61301579341,1165.61301579242,0,5.30785539512105e-14,-5.80618430178903e-12,"90",2331.22603158582
1153.0131128177,1153.0131128167,0,5.25055896601342e-14,-1.16191231132368e-11,"90",2306.02622563439
1141.52546636991,1141.52546637169,0,-1.03966413871762e-13,-1.1343457946562e-11,"90",2283.05093274159
1131.03332423952,1131.03332424126,0,-1.03012180529564e-13,5.76376596915401e-12,"90",2262.06664848079
1121.43494258663,1121.43494258836,0,-5.10696176356839e-14,-1.13441842159056e-11,"90",2242.86988517498
1112.64124777481,1112.64124777838,0,5.06697366434644e-14,-5.42916264951242e-12,"90",2225.28249555318
1104.57392563456,1104.5739256362,0,5.03028860997963e-14,-5.50255936099734e-12,"90",2209.14785127075
1097.16384922599,1097.16384922956,0,0,-1.40087507387223e-13,"90",2194.32769845555
1090.3497768127,1090.34977681627,0,4.96560640480705e-14,-5.32054997329453e-12,"90",2180.69955362896
1084.07726704052,1084.07726703964,0,-7.5397507746449e-28,5.37279992268209e-12,"90",2168.15453408017
1078.29776996057,1078.29776996406,0,4.9108014072474e-14,-1.06472126866581e-11,"90",2156.59553992462
1072.96786133771,1072.96786133618,0,4.88656430836083e-14,5.27684089448044e-12,"90",2145.9357226739
1068.04859431691,1068.04859431608,0,0,-4.07947325295764e-14,"90",2136.09718863299
1063.5049479313,1063.50494793047,0,-4.84353321295094e-14,6.78981330564098e-14,"90",2127.00989586177
1059.30535577269,1059.30535577521,0,-4.82443613816965e-14,2.71691395433542e-14,"90",2118.6107115479
1055.42130149533,1055.42130150004,0,4.8067739270659e-14,-5.29837407441777e-12,"90",2110.84260299536
1051.82697022334,1051.82697022485,0,4.79042923038509e-14,5.14605040298074e-12,"90",2103.6539404482
1048.49894697538,1048.49894697456,0,-4.77529555036453e-14,-1.47039877797903e-13,"90",2096.99789394994
1653.71329559729,1653.71329560095,0,9.07389337445162e-27,4.57794814059806e-13,"100",3307.42659119824
1600.03052885638,1600.03052885454,0,-3.61363338265124e-13,-7.48312721745779e-12,"100",3200.06105771091
1553.28285321134,1553.28285320958,0,8.76689942220101e-27,1.5841975794351e-13,"100",3106.56570642092
1512.29073225143,1512.29073225451,0,3.41567611760791e-13,0,"100",3024.58146450594
1476.12827318456,1476.12827318756,0,3.33408687888701e-13,-1.5055898900045e-13,"100",2952.25654637212
1444.0579002402,1444.05790023866,0,-3.26173015000174e-13,1.26260922997511e-13,"100",2888.11580047886
1415.48436824062,1415.48436824333,0,5.65955685293691e-27,-8.0209772055582e-12,"100",2830.96873648394
1389.92171569775,1389.92171569954,0,3.13958883298902e-13,-1.35295708521778e-11,"100",2779.84343139728
1366.96907857098,1366.96907857266,0,-3.0878034132858e-13,-1.96807405909935e-11,"100",2733.93815714362
1346.2926980496,1346.29269804826,0,3.04115367030897e-13,6.53308214303922e-12,"100",2692.58539609787
1327.61233862337,1327.61233861839,0,1.4364499788746e-26,-3.86946374242697e-13,"100",2655.22467724176
1310.69089886661,1310.69089886174,0,-5.92165871203281e-13,6.2459149624464e-12,"100",2621.38179772836
1295.32636834694,1295.32636834219,0,0,2.45409552704533e-13,"100",2590.65273668913
1281.34553216342,1281.34553216218,0,-2.89462076956042e-13,-1.11877150835815e-11,"100",2562.69106432559
1268.5989936105,1268.59899360934,0,2.86586220210191e-13,2.58830411527057e-13,"100",2537.19798721984
1256.95720236439,1256.95720235989,0,-2.83959615400652e-13,4.61849463644933e-12,"100",2513.91440472428
1246.30725785283,1246.30725785732,0,5.63113581077227e-13,-9.96792781249267e-13,"100",2492.61451571015
1236.550316071,1236.55031606667,0,0,-5.65875917519563e-12,"100",2473.10063213766
1227.59947025479,1227.59947025053,0,-5.54671934068803e-13,7.42272262808872e-12,"100",2455.19894050533
1219.37800701891,1219.37800701782,0,2.75481048418583e-13,-1.24400405570965e-13,"100",2438.75601403673
1211.81796205502,1211.81796205393,0,8.21326092003659e-13,2.2960812409354e-13,"100",2423.63592410895
1204.85891674609,1204.85891674199,0,-2.72205274088029e-13,-6.82882073314168e-12,"100",2409.71783348807
1198.44698980047,1198.44698979941,0,-2.70758625932052e-13,5.71169656469816e-12,"100",2396.89397959989
1192.53398778474,1192.53398778667,0,2.69424542243518e-13,1.33464515239673e-11,"100",2385.06797557142
1187.07668586584,1187.07668586591,0,5.36386543528656e-13,5.88250685190768e-12,"100",2374.15337173176
1182.03621590474,1182.03621590897,0,5.34112095350048e-13,0,"100",2364.07243181371
1177.37754354587,1177.37754354483,0,0,-6.07475159030757e-12,"100",2354.75508709069
1173.06901936547,1173.06901936628,0,1.83977051319608e-27,-4.31065966607811e-12,"100",2346.13803873175
1169.0819921082,1169.08199210944,0,2.6413333267239e-13,1.13653927580443e-11,"100",2338.16398421765
1165.39047403837,1165.39047403902,0,0,-5.9960122588813e-12,"100",2330.78094807738
